yazio_id,name,brand,category,barcode_off,off_name_match,has_ean_yazio,kcal_per_100g,protein_per_100g,carbs_per_100g,fat_per_100g,fiber_per_100g,sugar_per_100g
ae76b825-b1f4-4e33-abe2-c1190959dca8,Pasta Chicken Alfredo,Youcook,noodles,,,True,195.0,6.3,14.1,12.3,1.5,0.6
ae7dfa7c-103b-4699-b86c-e2425ced18f1,Poulet Schenkel gewürzt,Frifrag,meat,,,False,160.0,17.0,0.5,10.0,0.5,0.5
aea53278-fedf-4c3a-ac64-3fba8eaea015,Fruchtjoghurt Himbeere,Mertinger Milchhof,yogurt,,,True,87.0,3.7,10.5,3.0,0.0,10.2
af2a077a-c2bf-4d05-844a-49442b1aa64a,Coconut with Lemongrass & Tofu,Felfel,dishes,,,False,143.0,3.9,16.0,6.1,0.0,1.9
af407846-0c2b-443e-bd83-0296dea095c5,Farmer Cinnamon Roll,Farmer,miscellaneous,7613312400692,cinnamon roll,True,467.0,7.5,59.0,21.0,6.0,24.0
af808ba0-05be-469d-8058-697c9b9547e7,Hähnchenbrustfilet mit Paprika,Ja! (Rewe),meat,,,True,108.0,21.0,1.5,2.0,0.0,1.0
af845a6d-d9c4-451a-9c92-7eaab1c44692,Vanille Skyr,Hofer,milk,,,True,77.0,9.2,9.2,0.5,0.0,8.3
b008aaa8-0c6d-434b-baa1-4034744b3660,pizza mozzarella ,Milbona (Lidl),cheese,,,True,246.0,18.9,1.0,18.5,0.0,0.0
b03fc0a7-9341-4338-a6d9-ee0efc687607,Gemüsequiche,Selbstgemacht,vegetarian,,,False,170.0,10.0,10.0,5.0,0.0,0.0
b07e1385-82ac-4d12-87b1-2e2882e514b9,Vegane Nuggets Cornflakes-Chili,Next Level Meat,soyproducts,,,True,234.0,9.1,22.0,11.2,4.3,1.8
b08b3088-5744-4da7-8e71-84f8f9bde803,Sushi wrap,Migros,fish,7613404083857,Sushi wrap,True,178.0,5.5,21.0,7.8,0.6,4.1
b0f38196-ca27-45ba-8302-73a1044b784a,Kokos-Schoko Cake,Felfel,candy,,,False,371.0,3.5,36.0,23.0,0.0,16.0
b0ff30db-17d9-4e92-8520-02e8444fa398,Müscheli,Coop Qualité & Prix,cerealproducts,,,True,366.0,15.0,68.0,2.9,3.7,0.6
b129eae7-c246-420d-86df-74e9c59d7e4b,magerquark M- Budget,M Budget,milk,,,True,63.0,9.7,5.7,0.5,0.0,5.3
b14fa75a-529c-4187-b731-ae3be118d36e,Kichererbsennudeln gekocht,Lidl,cerealproducts,,,True,134.0,8.2,17.4,2.4,8.7,2.3
b1b5ac65-3681-4a3f-a87e-6dc958cf0300,Whey Protein Coconut,Bodylab24,nutritionalsupplements,,,True,385.0,77.0,7.5,5.0,0.0,5.5
b1bb54ad-7d46-4455-a917-8a8687bbc643,Gemischter Salat mit Dressing,,salad,,,False,200.0,2.0,10.0,5.0,3.5,0.0
b1d2bab3-ade4-4377-9725-9a7a680d7e24,Ravioli alla napoletana,M Classic Migros,noodles,,,True,106.0,3.0,12.0,4.0,0.0,0.0
b1de6e11-ffdc-4b3f-b737-4a4274d48772,Rahmsauce,Selbstgemacht,sauces,,,False,379.0,1.2,11.0,37.0,0.0,1.0
b1ef2d6f-4f87-479b-a502-a17c689e61cf,Proteinpizza,Selbstgemacht,dishes,,,False,633.0,62.0,60.0,14.0,0.0,0.0
b2103284-8d69-40b4-8cc4-57702a04423a,Kalbs Voressen,Migros,beef,,,False,109.0,21.0,1.0,2.5,0.0,0.0
b25bf511-568d-4e65-b2e8-6a5d13eac58d,Urdinkelbrötli,Confiserie   Bachmann,rolls,,,False,271.0,10.2,47.2,3.7,4.2,0.6
b28e3311-da21-4324-92c3-d95e0fe897fb,Classic Cornflakes,Farmer,cerealproducts,7613312419014,farmer classic cornflakes barres,True,395.0,4.6,77.0,7.9,2.9,23.0
b2909f69-fa2b-4cc4-972e-4f125627ef3d,Tenz‘ Momos - Chicken (with Spicy Sauce),Felfel,dishes,,,False,192.14,10.0,25.0,5.71,0.0,0.0
b35dec5c-7707-4f55-9ede-395bbe2092ed,Magerquark,Milfina (Aldi),milk,,,True,63.0,10.0,4.0,0.5,0.0,4.0
b3618886-fcb8-4335-a6c3-4870cb8e5ddb,Käsknöpfle,,vegetarian,,,False,163.0,8.05,18.5,6.25,0.0,0.0
b3712c7d-147b-47db-89c6-061aaae85c55,Brownie Gluten free,Raccolta Differenziata,bakingingredients,,,True,437.0,4.9,51.0,24.0,2.8,33.0
b3b9664e-0c45-47e3-b4c1-66be8a0c7ae7,Sandwich M budget chicken tartare,Migros,dishes,,,True,279.0,11.0,32.0,11.0,1.8,2.8
b4566a27-831a-43c2-834f-0c4582959e05,Salmon Mango Poke Bowl,Felfel,dishes,,,False,166.0,3.8,23.0,2.7,0.0,3.8
b47eb12a-193a-443f-b47f-9365066c37cf,Griechischer Gurkensalat,Selbstgemacht,vegetarian,,,False,106.8,3.0,4.0,5.0,0.0,0.0
b48a9c4e-f9f2-480f-be17-b28904ebbefd,Ovo break,Ovomaltine,chocolate,,,True,504.0,6.5,62.8,24.7,2.6,45.5
b4a32ec7-8204-455c-bbb4-29c04307ff42,Sojabohnensalat,Billa Freshy,salad,,,True,124.0,7.4,9.8,5.1,0.0,2.6
b4edb7e4-c000-4f0a-b5bc-0682b0db153c,Saaländ Müesli Farm Fruits,Felfel,cornflakes,,,False,111.0,4.32,16.0,3.3,0.0,0.0
b5358cee-7de3-434b-95be-7d690987db13,erbsen mit pariser karotten,King's Crown,vegetables,4061462839153,Erbsen mit Pariser Karotten,True,49.0,3.1,5.6,0.5,0.0,2.9
b5ac5ed9-b3e9-4c8c-9d0e-9230c14b820d,Poitrine de poulet rôti,Don Pollo,poultry,,,True,94.0,18.0,2.0,1.5,0.5,0.8
b615b781-c4a9-4331-a111-7c3e7438cce0,Gerstensuppe,Selbstgemacht,soups,,,False,80.0,3.0,9.0,3.6,0.0,0.0
b623780c-bde8-470e-9870-5d3c74b2fe7c,Mischsalat mit Falafel und Couscous,Fresh cut (Aldi),salad,,,True,122.0,3.0,8.5,7.8,1.2,1.4
b729bb0c-356a-4d02-b51a-1c7b6703d420,Appenzellerin elegant,Appenzeller Käse,cheese,,,True,395.0,27.0,0.0,32.0,0.0,0.0
b773a67b-6370-4646-8fc9-7ef8d9be5b64,Pringles Original,Kellogg,miscellaneous,5053990125029,Pringles sabor Original envase 70 g,True,528.0,6.2,54.0,31.0,4.1,0.9
b8239e99-713b-4bad-8e6e-6e6948cc93bf,Ice Tea Lemon,,softdrinks,5000118047794,Lemon Ice Tea,True,28.0,0.5,7.1,0.5,0.0,7.1
b85b3c52-d678-457c-8367-04dc2a35fb25,Fuzetea limone,Fuze Tea,dietdrinks,5449000255402,FUZE TEA Limone e Lemongrass - Senza Zuccheri,True,19.0,0.0,4.4,0.0,0.0,4.4
b87f14a8-9646-4154-9940-4a704d469055,Smoked Salmon Bagel,Felfel,dishes,,,False,271.0,11.0,30.0,11.0,0.0,3.7
b8842151-2603-4181-85aa-73a01c12aecc,Salted Caramel & Australian Macadamia,Nuii / FRONERI Schöller GmbH,icecream,,,True,360.0,3.8,38.0,21.0,0.9,30.0
b8c408de-2745-4e0e-ba15-c26932470c36,Poulet Tartare,Betty Bossi,precooked,,,True,265.0,7.9,26.0,14.0,1.8,1.6
b911bb65-b4dd-49e8-8fcc-cf9dc191d291,Magertopfen,S-Budget (Spar),curd,,,True,72.0,14.0,4.1,0.5,0.0,4.1
b92a45e1-f2e6-41ac-a120-087cd2fc61a4,Kichererbsencurry,Selbstgemacht,dishes,,,False,141.0,4.3,21.0,4.1,0.0,1.4
b9338a75-5c06-4b2e-8fc7-608442cc47a7,Fuzetea Eistee Zitrone,fuzetea,tea,5449000235947,Zitrone Zitronengras,True,30.0,0.0,7.2,0.0,0.0,7.2
b93b0e3c-d5f5-45bd-83f6-a4d86a431fae,Vollkorntoast,Goldähren (Aldi),bread,,,True,246.0,8.5,41.7,3.7,6.0,3.2
b95c476e-4fbb-4b01-81b5-6c23fb3a79c3,Gemischter Salat,,salad,3850104051319,Gemischter Salat,False,36.0,1.5,6.4,0.3,1.6,0.0
b9a8afb4-9942-47a3-8c96-578c6de481f4,paprika,Darvida,breadsticks,7610032002038,"Darvida Snack, Paprika",True,427.0,11.0,56.0,15.0,25.0,3.1
ba2e2f79-6e2d-493e-9ebc-2909b673613e,Trutenbrust hauchdünn,Don Pollo,poultry,7617100213327,"Don Pollo, Trutenbrust Hauchdünn",True,95.0,21.0,0.5,1.0,0.5,0.5
ba50bcf2-83a5-4d60-808f-8f6051b93713,Magerquark,Coop Qualité & Prix,curd,,,True,62.0,11.0,4.0,0.2,0.0,4.0
ba50f138-425b-4fea-9b2e-4351014fa934,californien rollen kawaii,Aldi,fish,,,True,153.0,5.4,21.0,5.2,0.5,4.7
ba781517-8257-4d60-af55-4c4923c40738,Protein bar Haselnuss & Nougat,Barebells,pies,,,True,374.0,36.0,29.0,16.0,5.3,2.6
ba804b6a-10bf-43c4-8e55-e5715aa9816a,Pouletbrustfilet  paniert Premium,Findus,poultry,,,True,192.0,18.0,14.0,7.0,0.0,0.5
baa47ce5-1522-45b7-accf-e82df6ee911c,Multivitamin,Farmer Landi,fruitjuices,,,True,48.0,0.5,12.0,0.5,0.0,0.0
bad8bfcf-6f73-4eba-89da-8ff8c2b08d3b,Felfel Overnight Oats Framboise,Felfel,milk,,,False,153.0,3.5,22.0,5.3,1.2,13.0
bb09b4cf-520e-40fd-bf95-21d55bb2206e,Planted Kebab,Planted.ch,soyproducts,,,True,197.0,22.0,2.7,10.0,4.2,0.6
bb2598ee-df13-4418-ab77-633d8d34d77e,Rosenkohl ungewürzt,Findus,vegetables,,,True,43.0,4.0,3.5,0.5,4.3,2.9
bb2916cc-5705-4c7a-bb82-cc8bd5824e1d,Vanilla Protein Milk,Saaländ,milk,,,True,90.0,10.1,7.4,2.3,0.0,7.4
bb3ee437-c27f-4f9f-8ecd-3590f50815f9,Tomato Ketchup 50%,Heinz,sauces,,,True,64.0,1.4,12.0,0.1,0.0,11.0
bb863867-06bd-4b61-9314-3453b91f7fe7,mucki energy protein ananas guave,Mucki,nutritionalsupplements,,,True,56.0,8.0,4.8,0.4,0.0,4.5
bb986b95-6782-45e1-be3b-0e832a300e12,1 Scheibe Roggenbrot,Brot,bread,,,False,230.0,6.0,18.6,0.31,0.0,1.5
bb9961e8-264e-4509-bfaf-1d6897a854aa,Champion,Familia,cornflakes,,,True,427.0,21.0,56.0,12.0,0.0,15.0
bbc9faa0-dc0e-44b0-932c-68ff1d7a4701,Käsemischung gerieben,Migros,cheese,,,True,395.0,29.0,0.0,31.0,0.0,0.0
bc0521eb-c965-48c8-844e-2d527a7b7160,Couscous gekocht,Rewe Bio,vegetarian,,,True,114.67,4.2,21.33,0.73,0.0,0.57
bc11ca32-1497-4f3c-9462-ce8b12d12c8b,Mondseer,Milfina (Hofer),slicedcheese,,,True,385.0,28.0,0.0,30.0,0.0,0.0
bc13ce70-489f-47a4-80d8-9e402a9cc45e,Schnitzelbrötchen,,bread,,,False,140.0,22.0,0.0,6.0,0.0,0.0
bc1dc070-12b4-42ec-b78a-d37b8337a64b,Bio Vollmilch,Retour aux sources,milk,,,True,68.0,3.3,4.7,4.0,0.0,4.7
bc4a930d-91c4-423f-8f2e-b28bf58d43dc,Ghackets mit Hörnli und Chäs,Felfel,dishes,,,False,163.0,9.0,20.0,4.6,0.0,2.1
bc9d450f-1ecc-4abd-9454-d8e50a7e56b5,Pastrami bagel,Felfel,dishes,,,False,222.0,12.0,24.0,8.4,0.0,4.3
bcf21466-2c53-4989-9607-5baa8c6128cf,Chicken-Parmesan Wrap,Felfel,dishes,,,False,237.0,10.36,21.4,8.73,0.0,0.0
bd064638-7cf3-42ef-83f2-72d7358f0409,Tibits indian dal,Felfel,dishes,,,False,119.0,3.9,12.0,5.3,0.0,0.0
bd326f9a-1e21-4cfb-8459-305764561e74,Schokogipfel Cailler,Gipfel Branches Cailler,bakedgoods,,,False,462.0,8.9,45.9,25.6,0.0,15.7
bd45eed3-8da7-4eaf-a9c7-8934194dcb09,Kängurufilet,Steakhouse Hurricane,exoticmeats,,,False,120.0,22.0,0.8,3.2,0.0,0.0
bd652807-9f1f-4b93-9933-94cb095445e9,Magnum Almond Eis,Magnum,icecream,4316268722872,Eis,True,333.0,4.7,31.0,20.0,1.2,28.0
bdc7a0d4-9e6b-40e5-9b97-f5354e78f607,Poulet,Alpina Aldi,meat,,,True,192.0,14.0,15.0,8.4,0.0,1.3
bddda9c7-dd15-4911-9af1-e87570538bc0,Currysauce,Selbstgemacht,sauces,,,False,208.0,8.3,6.3,16.0,0.0,6.2
be11682d-2459-4129-85e0-5bd15a682de2,Chunky Cookie White,More Nutrition,candy,4260644040022,Chunky Cookies White Chocolate Cheesecake,True,524.0,5.2,54.0,31.0,0.0,6.7
be1b8d28-5ed2-424b-8299-e82a1e0dd06d,Paprika Chips; M Classic,Migros M Classic,potatoproducts,7613312261699,Léger Paprika Chips,True,526.0,5.0,53.0,32.0,3.2,4.9
bec0f706-3a5f-45d9-a532-f2aecb4d34a0,Cornet Chocolat,Etrême,icecream,,,True,298.8,4.58,36.14,14.46,2.05,21.69
bed415d5-9bdf-4300-aba4-0bf7496bb74e,Truffel parmesan fries,Selbstgemacht,dishes,,,False,352.82,5.42,35.21,21.13,0.0,0.0
bf12ea8e-15c8-4cae-a3ab-acadc8632d24,Smoked Salmon Rainbow Bowl,Felfel,fish,0222095001349,Smoked Salmon Rainbow Poké Bowl,False,186.05,5.47,22.6,7.9,0.0,0.0
bf2d47a1-d363-4071-ac3b-68de04922d72,Creamy quark vanilla ,Milbona (Lidl),curd,4056489520245,"Creamy Quark Vanilla 0,1%",True,82.0,7.3,12.8,0.2,0.1,12.1
bf535897-b852-4d41-9261-cfbba5f3706c,Quark mit Früchten ,Selbstgemacht,fruits,,,False,74.7,3.6,14.5,0.5,0.0,0.0
bfd5f390-6f0e-46ac-beb6-3edb36456662,Fischfilet paniert ,Unbekannt,fish,,,False,174.0,15.2,14.2,6.1,0.0,0.0
c008af81-8f7a-4698-a24b-d05e2864fbee,Bergkäserei Geis,Säntis Bergkäse,cheese,,,True,373.0,28.0,0.5,29.0,0.0,0.1
c0d4c507-9df9-4186-84e8-adfe8c483613,Pouletschenkel Steak,BBQ Aldi,poultry,,,True,115.0,20.0,0.5,4.0,0.0,0.5
c0e3389c-c86b-47c9-a4fb-ff4a9d5de32a,Crank Pump Pro,ESN,nutritionalsupplements,4250519653792,Crank Pump Pro Peach Iced Tea,True,320.0,0.0,0.0,0.0,0.0,0.0
c10fe674-0a3c-4d47-9bb1-68b1f4f01255,chicken strips paprika ,Migros,poultry,2167286003601,Chicken Strips Paprika,True,97.0,18.0,1.5,2.0,0.5,1.0
c1597489-9d18-45ee-a132-f009a82053ab,Atlantischer Räucherlachs,Arctic Fish,smokedfish,,,True,165.0,21.0,0.5,9.0,0.0,0.5
c16b26df-2265-4bcb-8a1d-46b1fe225855,gemischter salat,Chef Select (Lidl),dishes,4056489078807,Gemischter Blatt Salat,True,132.0,3.1,11.5,7.6,2.5,2.0
c17d2613-255a-4c42-bd78-e2d25483f83f,15% Kaffeerahm Emmi,Emmi,milk,,,True,163.0,3.0,4.0,15.0,0.0,0.0
c18856a2-56a8-440a-b8c1-7eaf1bc289b7,Kabissalat,Hilcona,miscellaneous,,,True,144.0,1.1,9.1,11.0,2.2,8.9
c20cfe68-1d83-48aa-9ee0-12d66bdf085f,Saft von Fass,Möll,drinksnonalcoholic,,,True,18.0,0.0,4.2,0.0,0.0,4.2
c2104a56-0489-4aec-8275-91caed224f27,Fischsstäbchen Golden Seafood,Golden Seafood,fish,,,True,181.0,12.0,15.0,7.9,0.8,1.0
c2fad142-acc5-4753-b3e5-6a5f61d49698,Vanilla Protein Milk Felfel,Felfel,milk,,,False,90.0,10.0,7.4,2.3,0.0,7.4
c31e696b-c936-41e0-8ba8-9e77ae2909d9,Protein Quarkcreme,Crane,milk,,,True,66.0,8.7,4.9,1.2,0.0,4.4
c32dcf2c-9531-4436-9106-f1e9981b40ac,Coolbite protein icecream bar ,Aldi,icecream,,,True,370.0,17.0,28.0,23.0,0.0,5.1
c333ab7d-af7d-400b-8653-49d468ec08b3,Putensandwich,K-Classic (Kaufland),bread,,,True,226.0,11.0,17.0,12.5,2.5,2.4
c35db8dd-6aaa-4bd3-a110-78e1c9635abd,Pain Paillasse,Sutter Begg,bread,,,False,241.8,10.0,48.0,1.0,0.0,0.0
c3cb42a8-0313-4bf0-b87e-910907c72e0e,Greek Chicken Gyro Bowl,Felfel,dishes,,,False,89.0,6.6,8.9,2.7,0.0,3.5
c3e89211-10ef-4a7f-a9ee-47edbd372539,Proteinbar Erdnussgeschmack,Lidl,chocolatebars,,,True,349.0,50.0,25.6,9.1,0.4,2.7
c3fe26ad-79b9-4af3-b97e-a6699324841a,Saure Würmer,Trolli,fruitgum,,,True,335.0,4.3,78.0,0.0,0.0,46.0
c46b5696-2cf4-45a6-81d6-79812ee38d3d,calzone schinken mozzarella,Coop,dishes,,,True,209.0,11.0,31.0,4.0,2.5,2.3
c488d19f-c465-41b6-9cb3-9a71a84d471d,Pizza poulet,Aldi,pizza,2000000026153,Pizza Cuite sur Pierre Kebab,False,209.0,11.0,27.0,5.7,0.0,3.8
c4a399c8-1a9f-475f-b882-dc4ef5769a95,Schnitzelbrot poulet,bigler,bakedgoods,,,True,326.0,11.0,30.0,18.0,1.0,2.7
c4aa46b7-6020-4ea2-88bc-b2182a0a9c5f,Protein bar - Cookies and Cream,Barebells,nutritionalsupplements,,,True,353.0,37.0,31.0,12.0,5.0,2.4
c4be7e21-2719-472d-a5da-3e8f6735d968,chicken Nuggets coop,Coop,fastfood,7624841902564,chicken nuggets,True,261.0,8.2,18.0,17.0,0.0,0.0
c533e596-e92e-4d83-8424-4a7ceee87952,Ciabatta Poulet,Coop,dishes,7611654655565,Ciabatta Poulet Coop,True,272.0,7.9,30.0,13.0,0.0,0.0
c55ffafb-2117-4157-8be0-00864b36ddfb,Gelbe Rübensuppe,Karl,miscellaneous,,,False,56.0,0.8,4.4,3.7,0.0,1.6
c5682f3a-6d69-4c7e-b7ec-6f6bd15e6737,Bündner Pizokel,IMEX AG,cerealproducts,,,True,371.0,14.0,69.0,4.0,0.0,0.0
c572f5f2-7cd5-4171-9dce-10f44db3009e,Norway Rauchlachs,Migros,smokedfish,,,True,165.0,21.0,0.0,9.0,0.0,0.0
c5a8d5f5-4bc1-48d7-9811-4b5ea0a0c050,Ravioli,Hero,cerealproducts,,,True,84.0,3.7,12.0,2.2,0.0,2.8
c5b89d65-9174-4251-a000-66bbfc98fe94,sushi-box,Aldi,fish,29094073,Sushi-Box - Aikou,True,158.0,4.7,24.0,4.5,0.0,6.0
c6045cda-0c84-41ca-86e8-fc0fcd29059a,Bio Whey Protein Natural Vanilla,Sunday Natural,nutritionalsupplements,4260677592413,Bio Whey Protein Natural Vanilla,True,371.0,39.0,15.0,13.0,0.0,2.4
c6175a05-3880-4cbd-b266-5f6829c1b80f,Heidelbeerkuchen,Selbstgemacht,pies,,,False,234.04,4.26,30.47,9.96,2.38,15.06
c68c43b3-4084-4059-85dc-d336bcb93b17,BBQ Pouletbrust Spiessli,Aldi,poultry,,,True,111.0,22.1,0.8,2.2,0.9,0.5
c6b73c8d-931c-4297-a2ee-122e056c6043,Fuzetea ,fuzetea,softdrinks,5449000232311,FuzeTea Thé glacé pêche intense,True,19.0,0.0,4.3,0.0,0.0,4.3
c6bc70bb-a436-4d91-9644-c0dc616a97bc,Puten-Hackfleisch,Gutstetten,poultry,,,True,131.0,22.9,0.0,4.2,0.0,0.0
c6c68f54-2718-4330-8f28-798c2eabcb91,Maréchal,Maréchal,cheese,8436597371629,Soupe de butternut,True,394.0,26.0,0.5,32.0,0.0,0.0
c6f2adff-1b4d-424a-820f-5178e6750f87,Schinkennudeln,Eigene Herstellung,noodles,,,False,175.0,8.9,14.0,9.48,1.2,1.3
c7186b18-ed85-4975-8f61-c4a59f5299af,Reibkäse aus Gruyère AOP,Milfana,hardcheese,,,True,398.0,27.0,0.5,32.0,0.0,0.5
c72089f6-bee5-4e31-9679-e5a643ea52a8,Spekulatiuscreme,Lotus,spreads,,,True,584.0,2.9,57.0,38.1,0.8,36.8
c72c8961-af23-4778-b0e2-c56e6f0be0a5,Yogourt grec vanille,Compliments,yogurt,0055742550450,Yogourt grec vanille,True,80.0,8.0,12.57,0.0,0.0,12.57
c7656382-d5b3-4f02-9e51-2c2de916859c,Rinds Hamburger,MClassic,meat,,,True,250.0,19.0,1.0,19.0,0.5,0.5
c77d128a-d0ba-4918-b947-c8e264a613d5,Snack Rings Onion Rings,Sun Snacks (Aldi),miscellaneous,,,True,515.0,3.6,55.0,30.0,0.0,3.3
c78d5183-ea73-433f-995e-933f1a405b34,Premium Musli Triple Choc,Golden Bridge,cerealproducts,,,True,439.0,11.0,61.0,15.0,8.2,18.0
c7a284b8-5150-449b-8ece-43e8fb82ea8c,Ghackets und Hörnli,Felfel,dishes,,,False,152.0,11.0,15.0,4.9,0.0,1.3
c8587289-7c75-491f-a8f2-aeed4772891d,Tropical Bay Orange,Rio d‘oro,fruitjuices,,,True,39.0,0.5,9.3,0.5,0.0,9.3
c8856987-506b-436c-ad48-60cda89dfaff,alter fritz,Saveurs,cheese,4061463662835,Alter Fritz,True,406.0,25.0,0.0,34.0,0.0,0.0
c8a4db7d-6200-48ee-bd97-e378f81109eb,Croquant Muesli - Framboise,Felfel,dishes,,,False,129.0,3.9,18.0,4.5,0.0,14.0
c9027612-2bc4-4c7e-b638-60c3e6d01df3,Gnocchi fromaggio,Good Choice,potatoproducts,,,True,131.0,3.0,18.0,5.1,0.0,4.0
c9982ef0-230c-4cbf-947f-f02ec0d45d77,Appenzeller Rahmkäse,Migros,slicedcheese,,,True,407.0,23.0,0.1,35.0,0.0,0.1
ca412118-af06-40b4-9e6d-8d0a565d30ec,Nodini di mozzarella,Italiamo,milk,,,True,236.0,18.0,0.4,18.0,0.0,0.3
ca69dd83-a3fd-4c12-93d5-a5b1a7fdfe39,RedBull Sea blue,Red Bull,drinksnonalcoholic,,,True,45.0,0.0,11.0,0.0,0.0,11.0
ca805d30-cc54-49b0-acd9-9acd012cf3b8,Brownie z wisniami ,Crownfield,cerealproducts,,,True,408.0,21.0,46.0,13.0,18.0,2.4
ca9e5338-6d11-4d87-b1eb-755801f09a6a,Poulet Schenkel,Migros M Classic,poultry,,,True,171.0,18.0,1.0,11.0,0.5,1.0
caec92db-9486-4ab4-83ae-91e37b7dc82a,Gemischter Salat Mexican,Josef Müller Gemüse AG,dishes,,,True,117.0,5.1,4.6,8.3,1.5,1.4
cb801221-ddb6-4941-85e6-16c8d5a6ad51,Müesli Raiffeisenbank ,,cerealproducts,,,False,356.0,12.8,55.0,6.8,0.0,79.0
cc413ce5-51a7-4f37-8162-ff8f0d459981,Erdnüsse geröstet & gesalzen ,Ültje,seeds,4004980503106,"Erdnüsse, Geröstet Und Gesalzen",True,619.0,24.0,11.0,51.0,8.2,5.2
cd13fd04-2f66-4668-aaad-78a30ee0f180,Berry Granola Crunchy Müesli,Familia,cerealproducts,,,False,445.0,9.1,65.0,15.0,0.0,22.0
cd1816da-2552-42a8-ba01-a6c01985f659,BEEF JERKY ORIGINAL,Felfel,meat,,,False,255.0,48.0,0.5,6.8,0.5,0.7
cd657729-180e-404e-94f4-cfd04fe39237,Thon Tonno,Coop Prix Garantie,bakedgoods,,,False,332.0,8.1,27.0,21.0,1.4,1.2
ce372884-bfc6-4f9a-a256-4e579e81e7c8,Mandelmus braun,Hofer,seeds,,,True,643.0,29.0,4.8,55.0,0.0,4.3
ce687f26-722c-4787-b2bb-6d88f4f24ebb,Juppie Rinder Rahmgeschnetzeltes,Hofgut Stöcken,meat,,,True,83.0,10.4,2.7,3.1,0.0,2.4
ced4e704-f423-43e3-b6b6-abf37f0c0102,köttbullar mit stock,Anna's Best,dishes,,,True,111.0,5.2,10.0,5.3,1.0,0.7
cedd2b9a-9ac1-4dab-8f3f-3b4aa384f317,MBudget Halbentrahmte Milch 1.5%,Mbudget,milk,,,True,50.0,3.6,5.2,1.6,0.0,5.2
cf7b3cb6-ef57-478a-b0bd-d4e3c319d4c7,Vaya Protein Paprika  Snack,Zweifel,crisps,,,True,424.0,21.0,54.0,12.0,7.6,7.2
cf82534b-807a-440f-8e2c-6b3b44e40fc9,Capri-Sonne Multivitamin ,Capri-Sonne,fruitjuices,4000177032695,Capri-Sonne - Multivitamin,True,31.0,0.5,7.3,0.5,0.0,7.3
cfae8f86-fd44-4661-a328-66364f50773d,Protein Müsli,Happy Harvest,cornflakes,4061459418538,Protein müsli,True,414.0,28.0,42.0,12.0,13.0,11.0
cfc3a3c3-0827-4196-9d0a-2dd1bac94097,Mini Burrata,Deluxe (Lidl),softcheese,,,True,259.0,10.3,2.0,23.3,0.0,1.8
cfea5dac-c151-42f3-8783-514edd600a6b,Norwegische Lachsfilet,Fischerstolz (Lidl),fish,20488123,Norwegisches Lachsfilet,True,204.0,22.2,0.0,12.8,0.0,0.0
d0417a04-1d82-47b9-9728-a9da74e365eb,Sbrinz,swiss tradition,cheese,,,True,430.0,30.0,0.1,34.0,0.0,0.1
d089fd37-2557-4c2e-88b6-13a7ad3da643,Milch Haselnuss-Schnitte,K-Classic (Kaufland),candy,,,True,548.0,7.7,52.0,33.0,3.3,34.0
d0963349-2a58-4968-b8d8-6cddb12e08ca,Lasagne alla Bolognese ,Felfel,dishes,,,False,150.0,5.6,16.0,6.9,0.0,3.5
d096ec87-821e-4e78-b34b-5cdce63d5af0,Pizza rustica,Casa Zarrella,pizza,4260342990940,Pizza Rustica 4 Stagioni,True,225.0,9.6,28.0,8.1,0.0,1.9
d0bb1448-03d3-4258-b337-e2e646711d2b,Poulet,Poulet,poultry,,,True,121.0,22.0,1.8,2.8,0.0,0.0
d0be1cea-aefd-4fce-8e70-dd168bd14ee5,Butter Chicken Dehli,Felfel,dishes,,,False,135.0,6.8,13.0,5.9,0.0,2.1
d0dea7f5-3f5a-460e-a261-e4c4631c7504,Chilli and lime tiger prawns,Lighthouse Bay,fish,,,True,224.0,14.7,1.1,17.3,0.6,0.3
d0fa2bdc-5359-4362-bc15-ef85b658f1ec,More Glow peptides Rhabarber Vanille ,More Nutrition,nutritionalsupplements,,,True,352.0,82.0,3.9,0.0,0.0,0.0
d1154e54-4c03-47cd-b164-d4e70a74bfdc,Putenfleisch,Pute,poultry,4047247421522,ALDI MEINE METZGEREI Pute Frische Puten-Ministeaks 400g 3.29,False,155.0,20.9,0.4,7.7,0.0,0.0
d164d9db-a10e-4f57-b162-71a32267b8f3,Paprika Chips,M Classic,potatoproducts,,,True,526.0,5.0,53.0,32.0,3.2,4.9
d16d13c6-a651-45fc-aeac-fe7de68f029e,Kellogs crunchy nut Granola,Kellogg's,candy,5059319005492,Kellogs crunchy nut granola red berries,True,483.0,7.5,58.0,23.0,6.8,22.0
d1d95767-9512-4314-8498-20e988b16ff2,Müesli mit Himbeeren,Avec,cornflakes,,,True,121.0,4.0,19.0,3.0,2.0,13.0
d1e939e5-ff53-4dee-b81c-ff34c63c9124,Lotuscreme,Lotus Biscoff,miscellaneous,,,True,584.0,2.9,57.0,38.1,0.8,36.8
d220a1bb-e645-4b01-a71d-72a53c0b1998,Weißbrötchen,,cerealproducts,,,False,251.0,9.0,49.0,1.0,0.0,0.0
d2779825-0702-4c2d-ac2c-9bbe1d00f2ee,"Erdnüsse, geröstet & gesalzen",Ültje,breadsticks,4004980503106,"Erdnüsse, Geröstet Und Gesalzen",True,619.0,24.0,11.0,51.0,8.2,5.2
